ticketno,alarmno,alarmtime,alarmlevel,alarmmsg_original,site,sysname,unit,slot,port,sva,root_cause_domain,root_cause_type
21106974.0,1669850734818,2022-12-01 08:27:31+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669850746907,2022-12-01 08:27:43+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669850796860,2022-12-01 08:28:33+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669850881342,2022-12-01 08:29:58+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669850946378,2022-12-01 08:31:03+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21107780.0,1669850969671,2022-12-01 08:31:26+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669851001833,2022-12-01 08:31:58+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669851037000,2022-12-01 08:32:33+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669851123950,2022-12-01 08:34:00+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669851255308,2022-12-01 08:36:12+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669851284457,2022-12-01 08:36:41+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669851388758,2022-12-01 08:38:25+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669851399977,2022-12-01 08:38:36+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669851418758,2022-12-01 08:38:55+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106974.0,1669851467154,2022-12-01 08:39:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669851574450,2022-12-01 08:41:31+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669851706301,2022-12-01 08:43:43+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669851887616,2022-12-01 08:46:44+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669851932078,2022-12-01 08:47:28+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669852018467,2022-12-01 08:48:55+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669852053542,2022-12-01 08:49:30+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669852174697,2022-12-01 08:51:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669852228632,2022-12-01 08:52:03+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669852293189,2022-12-01 08:53:30+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669852460458,2022-12-01 08:56:17+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669852624889,2022-12-01 08:59:01+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669852657063,2022-12-01 08:59:34+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106974.0,1669852754368,2022-12-01 09:01:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669852793256,2022-12-01 09:01:49+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669852831550,2022-12-01 09:02:28+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21131532.0,1669852883693,2022-12-01 09:03:20+09:00,5,ETH-ERR,AELY,afsg,EQPT,2.0,7.0,NSA,A,LinkCut
21106424.0,1669852913936,2022-12-01 09:03:50+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669852948005,2022-12-01 09:04:24+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106974.0,1669853002182,2022-12-01 09:05:19+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669853030248,2022-12-01 09:05:47+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669853084224,2022-12-01 09:06:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669853241519,2022-12-01 09:09:18+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669853314131,2022-12-01 09:10:31+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669853361479,2022-12-01 09:11:18+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21131532.0,1669853486219,2022-12-01 09:13:23+09:00,5,ETH-ERR,AELY,afsg,EQPT,2.0,7.0,NSA,A,LinkCut
21106424.0,1669853541032,2022-12-01 09:14:18+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669853724102,2022-12-01 09:17:21+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669853770237,2022-12-01 09:18:07+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669853799160,2022-12-01 09:18:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669853851102,2022-12-01 09:19:28+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669853874581,2022-12-01 09:19:51+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669853901220,2022-12-01 09:20:18+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669853929722,2022-12-01 09:20:46+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669853996054,2022-12-01 09:21:52+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669854068361,2022-12-01 09:23:05+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669854103893,2022-12-01 09:23:40+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669854161632,2022-12-01 09:24:38+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669854280588,2022-12-01 09:26:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669854292658,2022-12-01 09:26:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669854345382,2022-12-01 09:27:42+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669854374910,2022-12-01 09:28:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21107780.0,1669854436817,2022-12-01 09:29:13+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669854454191,2022-12-01 09:29:31+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669854580325,2022-12-01 09:31:37+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669854610381,2022-12-01 09:32:07+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669854680026,2022-12-01 09:33:16+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669854763282,2022-12-01 09:34:40+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669854798475,2022-12-01 09:35:15+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21132121.0,1669854802189,2022-12-01 09:35:19+09:00,5,TDM-PW-RMT_FAIL,AENQ,afvl,EQPT,,,NSA,A,LinkCut
21106424.0,1669854868065,2022-12-01 09:36:25+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669854916993,2022-12-01 09:37:14+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669854973689,2022-12-01 09:38:10+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669854974172,2022-12-01 09:38:11+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855017445,2022-12-01 09:38:54+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855044113,2022-12-01 09:39:21+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855123508,2022-12-01 09:40:40+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21132255.0,1669855146975,2022-12-01 09:41:03+09:00,7,OPT-LOS,ABZH,achw,EQPT,2.0,1.0,NSA,A,LinkCut
21106424.0,1669855219598,2022-12-01 09:42:16+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855248744,2022-12-01 09:42:45+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855276728,2022-12-01 09:43:13+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855332644,2022-12-01 09:44:09+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669855421210,2022-12-01 09:45:38+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855485375,2022-12-01 09:46:42+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855487458,2022-12-01 09:46:44+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855527673,2022-12-01 09:47:24+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855612587,2022-12-01 09:48:49+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669855625181,2022-12-01 09:49:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669855663200,2022-12-01 09:49:40+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669855671471,2022-12-01 09:49:48+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669855753772,2022-12-01 09:51:10+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669855859593,2022-12-01 09:52:56+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669855884787,2022-12-01 09:53:21+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669855968034,2022-12-01 09:54:45+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669856092199,2022-12-01 09:56:48+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669856237595,2022-12-01 09:59:14+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669856415072,2022-12-01 10:02:12+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669856494976,2022-12-01 10:03:31+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669856579931,2022-12-01 10:04:55+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669856647616,2022-12-01 10:06:03+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669856657965,2022-12-01 10:06:14+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669856697450,2022-12-01 10:06:54+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669856720935,2022-12-01 10:07:17+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669856822593,2022-12-01 10:08:59+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669856835473,2022-12-01 10:09:12+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669857110090,2022-12-01 10:13:47+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669857110221,2022-12-01 10:13:47+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669857306109,2022-12-01 10:17:03+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669857531504,2022-12-01 10:20:48+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669857576354,2022-12-01 10:21:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669857620144,2022-12-01 10:22:17+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669857709690,2022-12-01 10:23:46+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669857868952,2022-12-01 10:26:04+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858025278,2022-12-01 10:29:00+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858119333,2022-12-01 10:30:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858238561,2022-12-01 10:32:35+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858373334,2022-12-01 10:34:50+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858479845,2022-12-01 10:36:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858571044,2022-12-01 10:38:08+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
15769240.0,878597361,2022-12-01 10:38:45+09:00,7,ETH-LINK-FAIL,ABKX,abps,EQPT,3.0,6.0,NSA,A,PowerFail
15769240.0,878597360,2022-12-01 10:38:45+09:00,7,ETH-LINK-FAIL,ABKX,abps,EQPT,3.0,5.0,NSA,A,PowerFail
15769240.0,878597363,2022-12-01 10:38:46+09:00,4,PSU-FAIL,ABKX,abps,EQPT,,,NSA,A,PowerFail
15769240.0,878597362,2022-12-01 10:38:46+09:00,4,PSU-FAIL,ABKX,abps,EQPT,,,NSA,A,PowerFail
21106424.0,1669858658497,2022-12-01 10:39:35+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
15769291.0,878597650,2022-12-01 10:42:34+09:00,7,ETH-LINK-FAIL,ABKX,abps,EQPT,3.0,6.0,NSA,A,PowerFail
15769291.0,878597648,2022-12-01 10:42:34+09:00,4,PSU-FAIL,ABKX,abps,EQPT,,,NSA,A,PowerFail
15769291.0,878597649,2022-12-01 10:42:34+09:00,7,ETH-LINK-FAIL,ABKX,abps,EQPT,3.0,5.0,NSA,A,PowerFail
15769291.0,878597652,2022-12-01 10:42:35+09:00,4,PSU-FAIL,ABKX,abps,EQPT,,,NSA,A,PowerFail
21106424.0,1669858853751,2022-12-01 10:42:50+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858898609,2022-12-01 10:43:35+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669858990662,2022-12-01 10:45:07+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859109935,2022-12-01 10:47:06+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859201637,2022-12-01 10:48:35+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859277513,2022-12-01 10:49:54+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21133606.0,1669859431986,2022-12-01 10:52:29+09:00,7,OPT-LOS,AESQ,agdd,EQPT,2.0,3.0,NSA,A,LinkCut
21106424.0,1669859499217,2022-12-01 10:53:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859561592,2022-12-01 10:54:38+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859622419,2022-12-01 10:55:39+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669859637146,2022-12-01 10:55:54+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669859669673,2022-12-01 10:56:25+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859787875,2022-12-01 10:58:24+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859833162,2022-12-01 10:59:10+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669859918070,2022-12-01 11:00:28+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669859936850,2022-12-01 11:00:53+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669859984516,2022-12-01 11:01:41+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860088513,2022-12-01 11:03:25+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860267060,2022-12-01 11:06:21+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669860298836,2022-12-01 11:06:55+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669860377050,2022-12-01 11:08:13+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860439001,2022-12-01 11:09:16+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669860571624,2022-12-01 11:11:27+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669860614796,2022-12-01 11:12:11+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860798872,2022-12-01 11:15:15+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860874117,2022-12-01 11:16:31+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669860947185,2022-12-01 11:17:44+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669860985271,2022-12-01 11:18:22+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669861034646,2022-12-01 11:19:11+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861080727,2022-12-01 11:19:57+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861305140,2022-12-01 11:23:42+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861414806,2022-12-01 11:25:31+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861578603,2022-12-01 11:28:15+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861746587,2022-12-01 11:31:03+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669861879712,2022-12-01 11:33:15+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669862000529,2022-12-01 11:35:17+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669862009195,2022-12-01 11:35:26+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669862103362,2022-12-01 11:37:00+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669862203571,2022-12-01 11:38:40+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106974.0,1669862230770,2022-12-01 11:39:07+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669862301692,2022-12-01 11:40:18+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106424.0,1669862348488,2022-12-01 11:41:05+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669862397318,2022-12-01 11:41:54+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669862420359,2022-12-01 11:42:17+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669862428519,2022-12-01 11:42:25+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669862510322,2022-12-01 11:43:47+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669862562903,2022-12-01 11:44:39+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669862619345,2022-12-01 11:45:36+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21107780.0,1669862668023,2022-12-01 11:46:25+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21134502.0,1669862683894,2022-12-01 11:46:40+09:00,7,OPT-LOS,AFHW,ahbn,EQPT,3.0,4.0,NSA,A,LinkCut
21107780.0,1669862808370,2022-12-01 11:48:45+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669862876782,2022-12-01 11:49:53+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21107780.0,1669862978016,2022-12-01 11:51:35+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21106424.0,1669863037648,2022-12-01 11:52:34+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669863646901,2022-12-01 12:02:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21133606.0,1669863694649,2022-12-01 12:03:31+09:00,7,OPT-LOS,AESQ,agdd,EQPT,2.0,3.0,NSA,A,LinkCut
21106424.0,1669863762519,2022-12-01 12:04:39+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21106974.0,1669863961845,2022-12-01 12:07:58+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21106424.0,1669864170437,2022-12-01 12:11:27+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
21122633.0,1669864524968,2022-12-01 12:17:21+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21106424.0,1669864592019,2022-12-01 12:18:28+09:00,5,OPT-PWR-LOW,ADUA,aeqe,EQPT,1.0,7.0,NSA,A,LinkCut
